Season,Team,Gtm,Date,Home,Opp,Win,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,2P,2PA,2P%,eFG%,Team_FT,Team_FTA,Team_FT%,Team_ORB,DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,2P.1,2PA.1,2P%.1,eFG%.1,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,DRB.1,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Point_Diff,Opp_eFG%,TOV_Rate,ORB%,AST_TO_Ratio,Team_pts_5game_avg,Opp_pts_5game_avg,Point_Diff_5game_avg,eFG%_5game_avg,Opp_eFG%_5game_avg,TOV_Rate_5game_avg,ORB%_5game_avg,AST_TO_Ratio_5game_avg,Win_5game_avg,Win_10game_pct
2023,GSW,26,2022-12-07,0,UTA,0,123,124,45,98,.459,14,42,.333,31,56,.554,0.5306122448979592,19,25,.760,14,28,42,26,8,5,14,18,46,86,.535,15,35,.429,31,51,.608,.622,17,21,.810,9,31,40,26,6,7,17,17,-1,0.622093023255814,0.11382113821138211,0.3111111111111111,1.8571428571428572,115.8,112.8,3.0,0.5635921930300833,0.5387913645077936,0.13598530694719885,0.22070009972448998,1.9104761904761904,0.4,0.6
2023,GSW,27,2022-12-10,1,BOS,1,123,107,47,92,.511,13,39,.333,34,53,.642,0.5815217391304348,16,20,.800,11,42,53,26,3,6,15,20,38,87,.437,12,40,.300,26,47,.553,.506,19,26,.731,6,33,39,17,8,6,10,14,16,0.5057471264367817,0.1295336787564767,0.25,1.7333333333333334,117.8,111.0,6.8,0.5719419954016248,0.5311495810039413,0.1308896313998376,0.2219196119196119,1.9571428571428569,0.6,0.6
2023,GSW,28,2022-12-13,0,MIL,0,111,128,38,95,.400,20,50,.400,18,45,.400,0.5052631578947369,15,19,.789,12,25,37,25,7,2,18,22,45,82,.549,12,29,.414,33,53,.623,.622,26,32,.813,12,43,55,22,8,5,23,18,-17,0.6219512195121951,0.14831905075807514,0.21818181818181817,1.3888888888888888,116.2,114.4,1.8,0.5534543970955148,0.5533892872719716,0.12640043608697177,0.23444486444486445,1.914920634920635,0.4,0.6
2023,GSW,29,2022-12-14,0,IND,0,119,125,40,86,.465,14,33,.424,26,53,.491,0.5465116279069767,25,29,.862,12,34,46,27,5,4,24,20,44,87,.506,16,39,.410,28,48,.583,.598,21,25,.840,5,29,34,30,10,8,18,25,-6,0.5977011494252874,0.19550342130987292,0.2926829268292683,1.125,116.0,119.2,-3.2,0.5274626050298512,0.5817207259482379,0.138421816673898,0.2605490173782857,1.654206349206349,0.2,0.5
2023,GSW,30,2022-12-16,0,PHI,0,106,118,39,94,.415,17,43,.395,22,51,.431,0.5053191489361702,11,13,.846,13,35,48,31,8,6,17,21,39,85,.459,15,38,.395,24,47,.511,.547,25,31,.806,11,38,49,23,11,5,15,13,-12,0.5470588235294118,0.14564770390678547,0.2549019607843137,1.8235294117647058,116.4,120.4,-4.0,0.5338455837532555,0.578910268431898,0.14656499858851846,0.2653755633813023,1.585578898225957,0.2,0.4
2023,GSW,31,2022-12-18,0,TOR,1,126,110,43,81,.531,18,39,.462,25,42,.595,0.6419753086419753,22,26,.846,12,29,41,31,6,2,17,21,40,95,.421,13,33,.394,27,62,.435,.489,17,22,.773,18,25,43,21,6,2,14,22,16,0.48947368421052634,0.15533625730994152,0.32432432432432434,1.8235294117647058,117.0,117.6,-0.6,0.5561181965020587,0.5523864006228405,0.15486802240823033,0.2680182060239449,1.5788562091503269,0.4,0.4
2023,GSW,32,2022-12-20,0,NYK,0,94,132,35,74,.473,12,35,.343,23,39,.590,0.5540540540540541,12,13,.923,4,25,29,23,3,2,20,22,45,87,.517,17,40,.425,28,47,.596,.615,25,32,.781,14,33,47,27,8,1,12,15,-38,0.6149425287356322,0.20056157240272765,0.10810810810810811,1.15,111.2,122.6,-11.4,0.5506246594867826,0.5742254810826106,0.16907360113748054,0.23963982764556654,1.4621895424836602,0.2,0.4
2023,GSW,33,2022-12-21,0,BRK,0,113,143,41,83,.494,12,33,.364,29,50,.580,0.5662650602409639,19,25,.760,9,27,36,32,6,1,21,14,54,84,.643,21,33,.636,33,51,.647,.768,14,16,.875,3,29,32,42,10,4,15,23,-30,0.7678571428571429,0.1826086956521739,0.23684210526315788,1.5238095238095237,111.6,125.6,-14.0,0.562825039956028,0.6034066657516002,0.1759315301163003,0.2433718850618345,1.489173669467787,0.2,0.3
2023,GSW,34,2022-12-25,1,MEM,1,123,109,43,91,.473,18,44,.409,25,47,.532,0.5714285714285714,19,26,.731,9,42,51,31,6,5,12,18,39,94,.415,9,39,.231,30,55,.545,.463,22,30,.733,9,35,44,19,5,6,13,23,14,0.4627659574468085,0.10485844110450891,0.20454545454545456,2.5833333333333335,112.4,122.4,-10.0,0.567808428660347,0.5764196273559044,0.15780253407522749,0.22574439060507173,1.7808403361344538,0.4,0.3
2023,GSW,35,2022-12-27,1,CHO,1,110,105,41,95,.432,8,37,.216,33,58,.569,0.47368421052631576,20,24,.833,9,40,49,31,3,2,14,22,38,92,.413,10,38,.263,28,54,.519,.467,19,25,.760,9,38,47,22,6,7,14,20,5,0.4673913043478261,0.11709601873536299,0.19148936170212766,2.2142857142857144,113.2,119.8,-6.6,0.5614814409783762,0.5604861235195873,0.15209219704094298,0.21306187078863453,1.8589915966386557,0.6,0.4
2023,GSW,36,2022-12-28,1,UTA,1,112,107,37,87,.425,16,45,.356,21,42,.500,0.5172413793103449,22,27,.815,10,41,51,22,6,3,13,26,37,91,.407,15,46,.326,22,45,.489,.489,18,26,.692,10,40,50,26,3,6,12,22,5,0.489010989010989,0.11619592420450484,0.2,1.6923076923076923,110.4,119.2,-8.8,0.53653465511205,0.5603935844796797,0.14426413041985567,0.18819700592376964,1.8327472527472526,0.6,0.5
2023,GSW,37,2022-12-30,1,POR,1,118,112,42,91,.462,17,43,.395,25,48,.521,0.554945054945055,17,21,.810,17,29,46,29,9,2,13,22,42,91,.462,12,39,.308,30,52,.577,.527,16,23,.696,17,32,49,22,2,4,16,20,6,0.5274725274725275,0.11480042387848817,0.3469387755102041,2.230769230769231,115.2,115.2,0.0,0.5367128552902501,0.5428995842270588,0.12711190071500775,0.23596313940418884,2.0489010989010987,0.8,0.5
2023,GSW,38,2023-01-02,1,ATL,1,143,141,54,121,.446,19,59,.322,35,62,.565,0.5247933884297521,16,24,.667,23,46,69,34,9,6,19,23,53,109,.486,11,35,.314,42,74,.568,.537,24,29,.828,10,43,53,30,9,10,13,17,2,0.536697247706422,0.12619553666312433,0.3484848484848485,1.7894736842105263,121.2,114.8,6.4,0.5284185209280079,0.4966676051969146,0.11582926891719784,0.258291688048527,2.102033930981299,1.0,0.6
2023,GSW,39,2023-01-04,1,DET,0,119,122,45,87,.517,15,40,.375,30,47,.638,0.603448275862069,14,15,.933,9,31,40,31,3,4,14,20,45,92,.489,16,36,.444,29,56,.518,.576,16,23,.696,11,30,41,29,9,1,10,11,-3,0.5760869565217391,0.13011152416356878,0.23076923076923078,2.2142857142857144,120.4,117.4,3.0,0.5348224618147073,0.5193318050119007,0.12087988552900981,0.2635364432932822,2.0282244071717757,0.8,0.6
2023,GSW,40,2023-01-07,1,ORL,0,101,115,33,88,.375,18,58,.310,15,30,.500,0.4772727272727273,17,21,.810,11,38,49,26,7,1,16,17,44,87,.506,13,32,.406,31,55,.564,.580,14,24,.583,7,37,44,26,12,2,11,14,-14,0.5804597701149425,0.14129282938890853,0.22916666666666666,1.625,118.6,119.4,-0.8,0.5355401651639896,0.541945498165324,0.12571924765971892,0.27107190428619005,1.9103672643146328,0.6,0.6
2023,GSW,41,2023-01-10,1,PHO,0,113,125,37,96,.385,18,48,.375,19,48,.396,0.4791666666666667,21,27,.778,16,29,45,24,13,2,17,26,41,90,.456,14,31,.452,27,59,.458,.533,29,31,.935,19,38,57,26,5,7,22,22,-12,0.5333333333333333,0.13613068545803972,0.2962962962962963,1.411764705882353,118.8,123.0,-4.2,0.527925222635254,0.5508099670297929,0.1297061999104259,0.2903311635454493,1.8542586670295649,0.4,0.5
2023,GSW,42,2023-01-13,0,SAS,1,144,113,55,101,.545,18,48,.375,37,53,.698,0.6336633663366337,16,20,.800,12,43,55,33,9,6,13,26,40,88,.455,8,22,.364,32,66,.485,.500,25,34,.735,7,31,38,26,6,3,15,19,31,0.5,0.10586319218241043,0.27906976744186046,2.5384615384615383,124.0,123.2,0.8,0.5436688849135698,0.5453154615352874,0.12791875357121035,0.2767573619317805,1.9157971285680264,0.4,0.6
2023,GSW,43,2023-01-15,0,CHI,0,118,132,41,83,.494,21,51,.412,20,32,.625,0.6204819277108434,15,22,.682,7,33,40,35,6,4,23,22,48,95,.505,15,39,.385,33,56,.589,.584,21,24,.875,7,31,38,29,12,1,10,18,-14,0.5842105263157895,0.19882434301521437,0.18421052631578946,1.5217391304347827,119.0,121.4,-2.4,0.5628065927697881,0.5548181172571609,0.14244451484162837,0.24390249749796875,1.8622502178128777,0.2,0.6
2023,GSW,44,2023-01-16,0,WAS,1,127,118,45,91,.495,18,44,.409,27,47,.574,0.5934065934065934,19,21,.905,9,34,43,28,8,1,12,23,42,86,.488,14,35,.400,28,51,.549,.570,20,23,.870,6,30,36,31,7,2,14,21,9,0.5697674418604651,0.10691375623663578,0.23076923076923078,2.3333333333333335,120.6,120.6,0.0,0.560798256278693,0.5535542143249061,0.13780496125624175,0.24390249749796872,1.8860597416224016,0.4,0.6
2023,GSW,45,2023-01-19,0,BOS,0,118,121,40,100,.400,18,52,.346,22,48,.458,0.49,20,23,.870,8,39,47,28,10,7,16,26,43,108,.398,13,41,.317,30,67,.448,.458,22,30,.733,18,45,63,21,10,5,17,19,-3,0.4583333333333333,0.12686330478908975,0.1509433962264151,1.75,124.0,121.8,2.2,0.5633437108241475,0.5291289269685843,0.13491905633627801,0.22825784340991842,1.9110597416224018,0.4,0.5
2023,GSW,46,2023-01-20,0,CLE,1,120,114,42,86,.488,23,43,.535,19,43,.442,0.622093023255814,13,19,.684,14,31,45,25,9,4,18,19,42,84,.500,14,33,.424,28,51,.549,.583,16,19,.842,10,25,35,24,7,8,15,15,6,0.5833333333333334,0.1601993592025632,0.358974358974359,1.3888888888888888,125.4,119.6,5.8,0.5919289821419769,0.5391289269685843,0.13973279108518272,0.24079345594553098,1.9064845782237085,0.6,0.5
2023,GSW,47,2023-01-22,1,BRK,0,116,120,41,90,.456,13,32,.406,28,58,.483,0.5277777777777778,21,27,.778,10,32,42,28,10,2,12,24,43,79,.544,14,27,.519,29,52,.558,.633,20,31,.645,9,33,42,30,4,7,16,22,-4,0.6329113924050633,0.1053740779768177,0.23255813953488372,2.3333333333333335,119.8,121.0,-1.2,0.5707518644302058,0.5657112054495969,0.13963496824406416,0.2314911303641356,1.8654589371980677,0.4,0.4
2023,GSW,48,2023-01-25,1,MEM,1,122,120,43,85,.506,14,32,.438,29,53,.547,0.5882352941176471,22,28,.786,14,30,44,33,7,5,22,27,42,88,.477,10,31,.323,32,57,.561,.534,26,37,.703,11,25,36,26,10,3,14,26,2,0.5340909090909091,0.18437814280925244,0.358974358974359,1.5,120.6,118.6,2.0,0.5643025377115665,0.5556872820046208,0.13674572820287176,0.2664438968958495,1.8611111111111112,0.6,0.4
2023,GSW,49,2023-01-27,1,TOR,1,129,117,50,90,.556,18,43,.419,32,47,.681,0.6555555555555556,11,15,.733,5,38,43,40,5,1,14,18,46,101,.455,12,33,.364,34,68,.500,.515,13,21,.619,14,32,46,24,5,4,10,17,12,0.5148514851485149,0.12658227848101267,0.13513513513513514,2.857142857142857,121.0,118.4,2.6,0.5767323301413589,0.5447040906622307,0.14067943265174715,0.2473170777690304,1.9658730158730158,0.6,0.5
2023,GSW,50,2023-01-30,0,OKC,1,128,120,46,90,.511,20,47,.426,26,43,.605,0.6222222222222222,16,20,.800,6,38,44,37,9,4,15,18,46,93,.495,11,24,.458,35,69,.507,.554,17,20,.850,8,35,43,23,10,4,17,18,8,0.553763440860215,0.13181019332161686,0.14634146341463414,2.466666666666667,123.0,118.2,4.8,0.6031767745858033,0.5637901121676071,0.14166881035825257,0.24639669120667418,2.109206349206349,0.8,0.6
2023,GSW,51,2023-02-01,0,MIN,0,114,119,38,91,.418,11,35,.314,27,56,.482,0.47802197802197804,27,34,.794,9,49,58,21,7,4,17,24,46,106,.434,14,50,.280,32,56,.571,.500,13,24,.542,10,43,53,26,5,7,11,23,-5,0.5,0.13825634352635002,0.17307692307692307,1.2352941176470589,121.8,119.2,2.6,0.5743625655390362,0.5471234455009404,0.13728020722300993,0.209217204027187,2.078487394957983,0.6,0.6
2023,GSW,52,2023-02-02,0,DEN,0,117,134,43,85,.506,19,38,.500,24,47,.511,0.6176470588235294,12,19,.632,10,32,42,25,4,4,17,23,51,90,.567,16,35,.457,35,55,.636,.656,16,21,.762,7,31,38,35,10,2,13,19,-17,0.6555555555555556,0.1540413193185937,0.24390243902439024,1.4705882352941178,122.0,122.0,0.0,0.5923364217481865,0.5516522781310389,0.14701365549136514,0.2114860639250883,1.9059383753501404,0.6,0.5
2023,GSW,53,2023-02-04,1,DAL,1,119,113,45,82,.549,14,35,.400,31,47,.660,0.6341463414634146,15,19,.789,5,33,38,33,6,5,14,24,39,85,.459,14,40,.350,25,45,.556,.541,21,27,.778,10,29,39,22,9,1,14,18,6,0.5411764705882353,0.13415101571483326,0.14705882352941177,2.357142857142857,121.4,120.6,0.8,0.60151863121734,0.5530693904305042,0.1369682300724813,0.16910295683609888,2.0773669467787115,0.6,0.6
2023,GSW,54,2023-02-06,1,OKC,1,141,114,56,97,.577,26,50,.520,30,47,.638,0.711340206185567,3,7,.429,11,34,45,43,6,3,16,17,44,91,.484,11,32,.344,33,59,.559,.544,15,21,.714,7,29,36,21,8,3,11,10,27,0.5439560439560439,0.13783597518952448,0.275,2.6875,123.8,120.0,3.8,0.6126755613433422,0.55889030219201,0.13921896941418369,0.19707592980907185,2.04343837535014,0.6,0.6
2023,GSW,55,2023-02-08,0,POR,0,122,125,46,97,.474,21,49,.429,25,48,.521,0.5824742268041238,9,10,.900,10,22,32,31,11,2,11,24,43,78,.551,8,27,.296,35,51,.686,.603,31,32,.969,12,35,47,25,6,3,21,16,-3,0.6025641025641025,0.09786476868327401,0.2222222222222222,2.8181818181818183,122.6,121.0,1.6,0.6047259622597225,0.5686504345327875,0.1324298844865151,0.21225208157058945,2.1137414056531703,0.4,0.6
2023,GSW,56,2023-02-11,1,LAL,0,103,109,40,96,.417,12,44,.273,28,52,.538,0.4791666666666667,11,12,.917,7,36,43,31,11,6,16,21,40,89,.449,8,25,.320,32,64,.500,.494,21,26,.808,10,42,52,19,4,4,16,12,-6,0.4943820224719101,0.1364256480218281,0.14285714285714285,1.9375,120.4,119.0,1.4,0.6049548999886603,0.5675268390271695,0.13206374538561072,0.20620812552663342,2.2541825821237587,0.4,0.5
2023,GSW,57,2023-02-13,1,WAS,1,135,126,52,89,.584,20,40,.500,32,49,.653,0.6966292134831461,11,15,.733,11,23,34,40,10,0,16,19,48,80,.600,12,28,.429,36,52,.692,.675,18,21,.857,9,24,33,26,10,3,17,15,9,0.675,0.14336917562724016,0.3142857142857143,2.5,124.0,117.4,6.6,0.6207513309205837,0.5714157279160583,0.12992931664734,0.22028478057889825,2.460064935064935,0.6,0.6
2023,GSW,58,2023-02-14,0,LAC,0,124,134,45,83,.542,15,34,.441,30,49,.612,0.6325301204819277,19,27,.704,8,28,36,28,2,1,11,22,49,92,.533,17,36,.472,32,56,.571,.625,19,22,.864,12,24,36,33,5,4,8,22,-10,0.625,0.1038911975821685,0.25,2.5454545454545454,125.0,121.6,3.4,0.6204280867242863,0.5881804337984112,0.12387735302080705,0.2408730158730159,2.4977272727272726,0.4,0.5
2023,GSW,59,2023-02-23,0,LAL,0,111,124,40,105,.381,14,49,.286,26,56,.464,0.44761904761904764,17,21,.810,17,31,48,24,10,3,10,23,42,86,.488,16,30,.533,26,56,.464,.581,24,34,.706,10,48,58,30,8,3,16,20,-13,0.5813953488372093,0.08048937540244688,0.26153846153846155,2.4,119.0,123.6,-4.6,0.5676838550109824,0.5956682947746443,0.11240803306339153,0.2381807081807082,2.4402272727272725,0.2,0.4
2023,GSW,60,2023-02-24,1,HOU,1,116,101,37,78,.474,26,54,.481,11,24,.458,0.6410256410256411,16,18,.889,7,40,47,27,3,3,19,20,36,92,.391,11,35,.314,25,57,.439,.451,18,22,.818,13,31,44,23,12,3,7,18,15,0.45108695652173914,0.18109035455585207,0.18421052631578946,1.4210526315789473,117.8,118.8,-1.0,0.5793941378552858,0.5653728655661717,0.12905315023790714,0.23057836899942163,2.160801435406699,0.4,0.4
2023,GSW,61,2023-02-26,1,MIN,1,109,104,39,91,.429,15,42,.357,24,49,.490,0.510989010989011,16,22,.727,16,40,56,23,11,5,18,19,38,90,.422,17,45,.378,21,45,.467,.517,11,21,.524,10,33,43,26,11,8,16,18,5,0.5166666666666667,0.15166835187057634,0.32653061224489793,1.2777777777777777,119.0,117.8,1.2,0.5857586067197547,0.569829794405123,0.13210169100765679,0.26731306287697265,2.0288569909622542,0.6,0.5
2023,GSW,62,2023-02-28,1,POR,1,123,105,49,91,.538,12,30,.400,37,61,.607,0.6043956043956044,13,16,.813,12,34,46,34,5,2,18,19,37,86,.430,12,39,.308,25,47,.532,.500,19,22,.864,9,24,33,26,8,4,13,17,18,0.5,0.15511892450879006,0.3333333333333333,1.8888888888888888,116.6,113.6,3.0,0.5673118849022463,0.534829794405123,0.13445164078396676,0.27112258668649647,1.9066347687400316,0.6,0.6
2023,GSW,63,2023-03-02,1,LAC,1,115,91,39,93,.419,14,46,.304,25,47,.532,0.4946236559139785,23,27,.852,15,45,60,25,9,6,12,20,32,89,.360,9,43,.209,23,46,.500,.410,18,21,.857,9,38,47,19,5,5,16,24,24,0.4101123595505618,0.10266940451745381,0.2830188679245283,2.0833333333333335,114.8,105.0,9.8,0.5397305919886565,0.4918522663152355,0.13420728217102385,0.2777263602714021,1.8142105263157895,0.8,0.6
2023,GSW,64,2023-03-03,1,NOP,1,108,99,40,78,.513,10,31,.323,30,47,.638,0.5769230769230769,18,20,.900,9,34,43,28,7,4,18,22,34,77,.442,10,29,.345,24,48,.500,.506,21,27,.778,7,22,29,20,9,4,13,22,9,0.5064935064935064,0.1717557251908397,0.2903225806451613,1.5555555555555556,114.2,100.0,14.2,0.5655913978494624,0.4768718978464948,0.1524605521287024,0.28348318409274204,1.6453216374269004,1.0,0.6
2023,GSW,65,2023-03-05,0,LAL,0,105,113,36,91,.396,18,52,.346,18,39,.462,0.4945054945054945,15,18,.833,7,35,42,27,2,6,13,21,42,95,.442,11,33,.333,31,62,.500,.500,18,22,.818,10,36,46,29,3,3,9,17,-8,0.5,0.11615439599714081,0.16279069767441862,2.076923076923077,112.0,102.4,9.6,0.536287368545433,0.4866545065421469,0.13947336041696015,0.2791992183644679,1.7764957264957268,0.8,0.6
2023,GSW,66,2023-03-07,0,OKC,0,128,137,47,89,.528,20,51,.392,27,38,.711,0.6404494382022472,14,16,.875,8,25,33,36,8,3,21,21,50,94,.532,17,37,.459,33,57,.579,.622,20,24,.833,13,31,44,28,10,2,18,17,-9,0.6223404255319149,0.17942583732057416,0.20512820512820512,1.7142857142857142,115.8,109.0,6.8,0.5621794539880802,0.5077892583151966,0.1450248575069597,0.2549187369411293,1.8637973137973138,0.6,0.6
2023,GSW,67,2023-03-09,0,MEM,0,110,131,36,82,.439,15,45,.333,21,37,.568,0.5304878048780488,23,24,.958,8,24,32,25,9,3,17,17,50,93,.538,18,40,.450,32,53,.604,.634,13,18,.722,9,33,42,36,6,3,14,18,-21,0.6344086021505376,0.1551661190215407,0.1951219512195122,1.4705882352941178,113.2,114.2,-1.0,0.5473978940845692,0.5346709787453042,0.14503429640950985,0.22727646051836511,1.7801371830783594,0.4,0.5
2023,GSW,68,2023-03-11,1,MIL,1,125,116,46,112,.411,23,55,.418,23,57,.404,0.5133928571428571,10,11,.909,18,47,65,33,12,4,15,15,43,100,.430,21,51,.412,22,49,.449,.535,9,11,.818,7,41,48,28,9,7,17,14,9,0.535,0.11377427184466019,0.3050847457627119,2.2,115.2,119.2,-4.0,0.5511517343303449,0.5596485068351917,0.1472552698749511,0.23168963608600182,1.8034705164116929,0.4,0.6
2023,GSW,69,2023-03-13,1,PHO,1,123,112,45,83,.542,19,39,.487,26,44,.591,0.6566265060240963,14,24,.583,9,32,41,28,8,6,16,21,46,95,.484,4,21,.190,42,74,.568,.505,16,22,.727,17,30,47,25,8,4,14,23,11,0.5052631578947369,0.14603870025556773,0.23076923076923078,1.75,118.2,121.8,-3.6,0.5670924201505487,0.5594024371154378,0.1421118648878967,0.21977896611081574,1.8423594053005818,0.4,0.7
2023,GSW,70,2023-03-15,0,LAC,0,126,134,49,88,.557,17,36,.472,32,52,.615,0.6534090909090909,11,15,.733,7,29,36,28,5,1,16,25,46,96,.479,16,34,.471,30,62,.484,.563,26,32,.813,16,28,44,30,11,1,8,18,-8,0.5625,0.14466546112115733,0.2,1.75,122.4,126.0,-3.6,0.5988731394312681,0.571902437115438,0.14781407791270001,0.22722082657593198,1.7769747899159665,0.4,0.6
2023,GSW,71,2023-03-17,0,ATL,0,119,127,47,98,.480,11,40,.275,36,58,.621,0.5357142857142857,14,20,.700,16,38,54,28,6,9,17,20,47,100,.470,16,41,.390,31,59,.525,.550,17,25,.680,13,32,45,27,7,8,11,15,-8,0.55,0.1373182552504039,0.3333333333333333,1.6470588235294117,120.6,124.0,-3.4,0.5779261089336758,0.5574343520090549,0.13939256149866597,0.25286185221695767,1.763529411764706,0.4,0.5
2023,GSW,72,2023-03-18,0,MEM,0,119,133,39,91,.429,13,35,.371,26,56,.464,0.5,28,34,.824,15,27,42,27,3,8,13,21,52,95,.547,18,38,.474,34,57,.596,.642,11,17,.647,11,28,39,35,5,5,7,24,-14,0.6421052631578947,0.10928043039677202,0.3488372093023256,2.076923076923077,122.4,124.4,-2.0,0.571828547958066,0.5589736842105263,0.13021542377371223,0.2836049038335203,1.8847963800904979,0.4,0.4
2023,GSW,73,2023-03-20,0,HOU,1,121,108,44,88,.500,17,48,.354,27,40,.675,0.5965909090909091,16,19,.842,16,32,48,31,12,6,20,14,39,93,.419,10,36,.278,29,57,.509,.473,20,24,.833,13,28,41,14,14,2,18,14,13,0.4731182795698925,0.17188037126160194,0.36363636363636365,1.55,121.6,122.8,-1.2,0.5884681583476764,0.5465973401245049,0.14183664365710058,0.29531522740825067,1.7547963800904978,0.4,0.4
2023,GSW,74,2023-03-22,0,DAL,1,127,125,50,90,.556,12,39,.308,38,51,.745,0.6222222222222222,15,18,.833,11,33,44,33,7,5,13,20,44,89,.494,17,40,.425,27,49,.551,.590,20,28,.714,8,23,31,27,7,2,10,17,2,0.5898876404494382,0.11720158672917418,0.3235294117647059,2.5384615384615383,122.4,125.4,-3.0,0.5815873015873015,0.5635222366354451,0.13606922095182186,0.3138672636073457,1.9124886877828053,0.4,0.4
2023,GSW,75,2023-03-24,1,PHI,1,120,112,42,88,.477,18,50,.360,24,38,.632,0.5795454545454546,18,24,.750,10,39,49,27,3,0,11,21,38,78,.487,8,29,.276,30,49,.612,.538,28,34,.824,4,34,38,23,8,1,10,20,8,0.5384615384615384,0.10040160642570281,0.22727272727272727,2.4545454545454546,121.2,121.0,0.2,0.5668145743145743,0.5587145443277528,0.12721645001273096,0.3193218090618911,2.053397778691896,0.6,0.5
2023,GSW,76,2023-03-26,1,MIN,0,96,99,34,82,.415,15,40,.375,19,42,.452,0.5060975609756098,13,17,.765,6,31,37,25,9,2,16,19,34,80,.425,17,40,.425,17,40,.425,.531,14,25,.560,9,40,49,25,10,2,17,20,-3,0.53125,0.15168752370117558,0.13043478260869565,1.5625,116.6,115.4,1.2,0.5608912293668391,0.5549645443277529,0.13009030370288532,0.2787420989169636,2.036486013986014,0.6,0.5
2023,GSW,77,2023-03-28,1,NOP,1,120,109,43,82,.524,18,40,.450,25,42,.595,0.6341463414634146,16,22,.727,11,30,41,32,11,4,19,18,42,90,.467,12,27,.444,30,63,.476,.533,13,14,.929,11,30,41,30,6,4,19,18,11,0.5333333333333333,0.17166606432959883,0.2682926829268293,1.6842105263157894,116.8,110.6,6.2,0.5877204976595221,0.5332101583628405,0.14256743048945067,0.2626331936418643,1.9579435038645567,0.8,0.6
2023,GSW,78,2023-03-31,1,SAS,1,130,115,47,93,.505,21,49,.429,26,44,.591,0.6182795698924731,15,21,.714,14,31,45,37,5,4,15,18,42,91,.462,15,38,.395,27,53,.509,.544,16,23,.696,14,32,46,27,8,4,15,20,15,0.5439560439560439,0.12794268167860798,0.30434782608695654,2.466666666666667,118.6,112.0,6.6,0.5920582298198348,0.5473777112400707,0.1337798925728519,0.25077548613198297,2.14127683719789,0.8,0.6
2023,GSW,79,2023-04-02,0,DEN,0,110,112,42,105,.400,9,42,.214,33,63,.524,0.44285714285714284,17,17,1.000,22,35,57,26,9,4,15,22,44,100,.440,9,33,.273,35,67,.522,.485,15,18,.833,17,30,47,24,11,7,13,17,-2,0.485,0.11766551615939755,0.4230769230769231,1.7333333333333334,115.2,109.4,5.8,0.556185213946819,0.5264001831501831,0.13387267845889655,0.27068498839442634,1.9802511961722487,0.6,0.5
2023,GSW,80,2023-04-04,1,OKC,1,136,125,47,95,.495,20,47,.426,27,48,.563,0.6,22,30,.733,19,35,54,25,6,6,14,22,44,93,.473,11,32,.344,33,61,.541,.532,26,35,.743,13,25,38,23,4,1,10,22,11,0.532258064516129,0.11456628477905073,0.4318181818181818,1.7857142857142858,118.4,112.0,6.4,0.5602761230377281,0.5251594883611013,0.13670561412956614,0.3115940793035173,1.8464849624060151,0.6,0.6
2023,GSW,81,2023-04-07,0,SAC,1,119,97,41,78,.526,16,36,.444,25,42,.595,0.6282051282051282,21,24,.875,10,37,47,36,6,7,24,22,38,98,.388,11,39,.282,27,59,.458,.444,10,18,.556,18,22,40,24,10,3,12,16,22,0.44387755102040816,0.21321961620469082,0.3125,1.5,123.0,111.6,11.4,0.5846976364836317,0.5076849985651829,0.1490120326302692,0.34800712278177814,1.833984962406015,0.8,0.7
2023,GSW,82,2023-04-09,0,POR,1,157,101,58,96,.604,27,49,.551,31,47,.660,0.7447916666666666,14,16,.875,9,49,58,47,13,6,16,18,38,95,.400,9,35,.257,29,60,.483,.447,16,24,.667,6,24,30,25,5,3,14,9,56,0.4473684210526316,0.13440860215053763,0.2727272727272727,2.9375,130.4,110.0,20.4,0.6068267015242822,0.49049201610904253,0.14156054019445694,0.34889404074186686,2.0846428571428572,0.8,0.8
2024,GSW,1,2023-10-24,1,PHO,0,104,108,36,101,.356,10,43,.233,26,58,.448,0.40594059405940597,22,28,.786,18,31,49,19,11,6,11,23,42,95,.442,11,33,.333,31,62,.500,.500,13,17,.765,17,43,60,23,5,7,19,22,-4,0.5,0.08848133848133849,0.29508196721311475,1.7272727272727273,125.2,108.6,16.6,0.5643589063576687,0.48170080731783377,0.13366827155500305,0.34704086896709846,1.936764069264069,0.6,0.7
2024,GSW,2,2023-10-27,0,SAC,1,122,114,48,87,.552,14,32,.438,34,55,.618,0.632183908045977,12,14,.857,7,32,39,32,14,3,19,24,41,94,.436,12,40,.300,29,54,.537,.500,20,29,.690,10,31,41,24,10,3,14,16,8,0.5,0.16940085592011414,0.18421052631578946,1.6842105263157894,127.6,109.0,18.6,0.6022242593954356,0.4847008073178337,0.14401533950714634,0.29926758961487177,1.9269395078605605,0.8,0.7
